pid,artist_name,track_name
55,Rascal Flatts,My Wish
55,Rascal Flatts,Fast Cars And Freedom
55,Thomas Rhett,Make Me Wanna
55,Billy Currington,It Don't Hurt Like It Used To
55,Brooks & Dunn,Red Dirt Road
55,Jon Pardi,Dirt On My Boots
55,Sam Hunt,Body Like A Back Road
56,Ms. Lauryn Hill,Doo Wop (That Thing)
56,Ms. Lauryn Hill,Ex-Factor
56,Al Green,Simply Beautiful
56,Mos Def,Ms. Fat Booty
57,The 1975,Somebody Else
59,One Direction,What Makes You Beautiful
59,Maroon 5,Maps
59,Little Mix,Black Magic
59,Jessie J,Domino
59,Fifth Harmony,Miss Movin' On
59,Selena Gomez & The Scene,Who Says
59,Zara Larsson,Never Forget You
59,B.o.B,Magic (feat. Rivers Cuomo)
59,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic"""
59,Birdy,Skinny Love
59,The Chainsmokers,Closer
59,Maroon 5,Payphone
59,Daya,"Sit Still, Look Pretty"
59,Zendaya,Replay
59,Bruno Mars,When I Was Your Man
59,Bruno Mars,Grenade
59,Jay Sean,Down
59,Jay Sean,Do You Remember
59,Jason Derulo,Whatcha Say
59,John Denver,"Take Me Home, Country Roads"
59,Katy Perry,Firework
59,Katy Perry,Last Friday Night (T.G.I.F.)
59,Katy Perry,Dark Horse
59,Katy Perry,Roar
59,The Script,Breakeven
60,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz)
60,The Who,Baba O'Riley
60,Beastie Boys,Sabotage
60,A Tribe Called Quest,Can I Kick It?
60,Lupe Fiasco,Daydreamin' (feat. Jill Scott)
60,Foster The People,Pumped Up Kicks
60,Gotye,Somebody That I Used To Know
60,Deftones,Be Quiet and Drive (Far Away)
60,Gwen Stefani,What You Waiting For?
60,T.I.,Whatever You Like
60,Robin Thicke,Blurred Lines
60,Miley Cyrus,We Can't Stop
60,Lorde,Royals
60,Kanye West,Bound 2
60,Dolly Parton,Jolene
60,Sia,Chandelier
60,Iggy Azalea,Fancy
60,Milky Chance,Stolen Dance
60,Cyndi Lauper,Girls Just Want to Have Fun
60,Sia,Elastic Heart
60,Rihanna,Needed Me
61,Florida Georgia Line,Cruise
61,Darius Rucker,Wagon Wheel
61,Florida Georgia Line,Round Here
61,Eric Church,Springsteen
61,Zac Brown Band,Knee Deep (feat. Jimmy Buffett)
62,N.W.A.,Straight Outta Compton
62,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up)
62,Fat Joe,All The Way Up (Remix)
62,Meek Mill,R.I.C.O. (feat. Drake)
62,The Game,The Game & Skrillex: El Chapo
62,ScHoolboy Q,Collard Greens
62,Migos,Bad and Boujee (feat. Lil Uzi Vert)
63,The Jackson 5,I Want You Back
63,Marvin Gaye,Ain't No Mountain High Enough
63,Electric Light Orchestra,Mr. Blue Sky
63,Yusuf / Cat Stevens,Father And Son
63,The Animals,We Gotta Get Out Of This Place - UK Single Version
63,Electric Light Orchestra,Don't Bring Me Down
63,Yusuf / Cat Stevens,"If You Want To Sing Out, Sing Out"
64,Meghan Trainor,Title
64,Disclosure,Magnets
64,Zara Larsson,Never Forget You
64,MIKA,Popular Song
64,Nicki Minaj,Moment 4 Life
64,Miranda Lambert,Mama's Broken Heart
64,Carrie Underwood,Blown Away
64,Carrie Underwood,Cowboy Casanova
64,Fifth Harmony,Miss Movin' On
64,Fifth Harmony,BO$$
64,Adele,Rolling in the Deep
64,Maroon 5,This Love
64,Destiny's Child,Survivor
64,Hailee Steinfeld,Love Myself
65,Queen,Bohemian Rhapsody - Remastered 2011
65,Frank Sinatra,My Way
65,The White Stripes,Seven Nation Army
65,Kendrick Lamar,HUMBLE.
65,Michael Jackson,Smooth Criminal - 2012 Remaster
65,Michael Jackson,The Way You Make Me Feel - 2012 Remaster
65,Michael Jackson,Billie Jean
65,Rick Astley,Never Gonna Give You Up
65,Marvin Gaye,Ain't No Mountain High Enough
65,Queen,We Are The Champions - Remastered 2011
65,Europe,The Final Countdown
65,Gorillaz,Clint Eastwood
65,Foster The People,Pumped Up Kicks
65,Electric Light Orchestra,Mr. Blue Sky
65,CeeLo Green,Fuck You
65,CeeLo Green,Forget You
65,Panic! At The Disco,I Write Sins Not Tragedies
65,Maroon 5,She Will Be Loved - Radio Mix
65,Gotye,Somebody That I Used To Know
65,Chuck Berry,Johnny B. Goode
65,The Temptations,My Girl
65,Jimmy Eat World,The Middle
65,Aerosmith,Dream On
65,Aerosmith,Walk This Way
65,AC/DC,Highway to Hell
65,AC/DC,Back In Black
65,Imagine Dragons,Believer
65,Yung Gravy,Mr. Clean
65,Yung Gravy,1 Thot 2 Thot Red Thot Blue Thot
65,Boney M.,Rasputin
65,System Of A Down,Chop Suey!
65,Khalid,Young Dumb & Broke
65,Smash Mouth,All Star
65,Ennio Morricone,"The Good, The Bad And The Ugly - Main Title"
65,Marvin Gaye,Let's Get It On
65,PSY,New Face
65,Evanescence,Bring Me To Life
66,Martin Garrix,Scared to Be Lonely
66,Chase Atlantic,Church
66,Rag'n'Bone Man,Skin
68,Big Sean,I Know
68,Bryson Tiller,Exchange
68,Bryson Tiller,Don't
68,Bryson Tiller,Right My Wrongs
68,Frank Ocean,Novacane
68,J. Cole,Wet Dreamz
68,J. Cole,Love Yourz
68,Jeremih,Don't Tell 'Em
68,Kendrick Lamar,LOVE. FEAT. ZACARI.
68,Khalid,Location
68,Macklemore & Ryan Lewis,Otherside (feat. Fences) [Ryan Lewis Remix]
68,50 Cent,21 Questions
68,Russ,Losin Control
68,Russ,Cherry Hill
68,Russ,"Psycho, Pt. 2"
68,PARTYNEXTDOOR,Come and See Me (feat. Drake)
68,French Montana,Unforgettable
68,Logic,1-800-273-8255
68,Logic,Gang Related
68,Post Malone,I Fall Apart
68,Tory Lanez,Say It
68,Travis Scott,goosebumps
68,6LACK,PRBLMS
68,NAV,Some Way
68,Lloyd,Tru
69,Gregory Alan Isakov,Big Black Car
69,The Paper Kites,Bloom - Bonus Track
70,Phantogram,When I'm Small
70,Phantogram,Don't Move
70,Twenty One Pilots,Car Radio
70,Foster The People,Houdini
70,Lorde,Team
70,Grimes,Genesis
70,Grimes,Oblivion
70,Tame Impala,Feels Like We Only Go Backwards
71,MØ,Final Song
71,Nick Jonas,Close
71,Jeremih,oui
71,Galantis,No Money
71,Drake,One Dance
71,Destiny's Child,Say My Name
71,DJ Snake,Middle
71,Zara Larsson,Lush Life
71,Years & Years,Desire - Gryffin Remix
71,Disclosure,Omen - Radio Edit
72,Calle 13,Atrévete-Te-Te
72,Camila,Aléjate de Mí
72,Camila,Todo Cambió
72,Camila,Mientes
72,Camila,Bésame
72,Camila,Abrázame
72,Camila,Coleccionista de Canciones
72,Camila,Sólo para Ti
72,Aventura,Mi Corazoncito
72,Maná,Bendita Tu Luz
72,Celia Cruz,La Vida Es Un Carnaval
72,Ivy Queen,Quiero Bailar
72,Ivy Queen,La Vida Es Así
72,Enrique Iglesias,Cuando Me Enamoro
72,Elvis Crespo,Suavemente
72,Celia Cruz,La Negra Tiene Tumbao
72,Celia Cruz,La Vida Es Un Carnaval
72,Julieta Venegas,Limón y Sal
72,Julieta Venegas,Lento
72,Don Omar,Guaya Guaya
72,Paulina Rubio,Ni Una Sola Palabra
72,Jesse & Joy,¡Corre!
72,Juanes,La Camisa Negra
72,Juanes,A Dios Le Pido
72,Angel Y Khriz,Ven Bailalo - Bachareggae
72,Angel Y Khriz,Na De Na
72,Angel Y Khriz,Me Enamoré
72,Angel Y Khriz,La Vecina
72,Paulina Rubio,Y Yo Sigo Aqui
72,La Oreja de Van Gogh,Rosas
72,Aventura,Mi Corazoncito
72,Los Enanitos Verdes,Lamento Boliviano
72,Café Tacvba,Eres
72,Aventura,Dile al Amor
72,Zion,Alocate
72,"Tito ""El Bambino""","Sol, Playa Y Arena"
72,Plan B,Candy
72,Plan B,Fanática Sensual
72,Wisin & Yandel,Sexy Movimiento
72,Selena,Si Una Vez
72,Luis Fonsi,No Me Doy Por Vencido
72,Cristian Castro,Por Amarte Así
72,Marco Antonio Solís,Si No Te Hubieras Ido
72,Vicente Fernández,Hermoso Cariño
72,Cristian Castro,Volver a Amar
72,Banda El Recodo,Te Presumo
72,Banda El Recodo,La Mejor De Todas
72,Selena,Fotos Y Recuerdos
72,Selena,No Me Queda Más
72,Selena,Amor Prohibido
72,Selena,Fotos Y Recuerdos
72,Selena,El Chico Del Apartamento 512
72,Grupo Bryndis,Amor Prohibido
72,Los Angeles De Charly,Me Vas A Recordar
73,Tim McGraw,Humble And Kind
73,The Chainsmokers,Paris
73,Julia Michaels,Issues
73,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie)
73,AJR,Weak
73,The Chainsmokers,Something Just Like This
73,Bruno Mars,That's What I Like
73,Ed Sheeran,Shape of You
73,Khalid,Location
73,Ed Sheeran,Happier
73,Imagine Dragons,Believer
74,Chris Tomlin,Good Good Father
76,Ed Sheeran,Shape of You
76,The Vamps,All Night
76,Avicii,Waiting For Love
76,Glass Animals,Life Itself
76,Clean Bandit,Symphony (feat. Zara Larsson)
76,Post Malone,Congratulations
77,YG,Who Do You Love?
77,M.I.A.,Y.A.L.A.
77,James Blake,Retrograde
77,Arctic Monkeys,R U Mine?
79,A Tribe Called Quest,Buggin' Out
79,Nas,The World Is Yours
79,A Tribe Called Quest,Scenario - LP Mix
80,Mike Posner,I Took A Pill In Ibiza - Seeb Remix
80,Justin Bieber,Love Yourself
80,ZAYN,PILLOWTALK
80,Lukas Graham,7 Years
80,Mario,Let Me Love You
80,Miguel,Sure Thing
80,Ed Sheeran,Photograph
80,The Fray,How to Save a Life
80,The Fray,You Found Me
80,Chris Brown,With You
80,The Chainsmokers,Closer
81,Lil Wayne,6 Foot 7 Foot
81,Eminem,Love The Way You Lie
81,Lil Wayne,Mirror
81,Lil Wayne,Right Above It
81,DJ Khaled,I'm On One
81,Lil Wayne,A Milli
81,Lil Wayne,Lollipop
81,Jay Sean,Down
81,50 Cent,In Da Club
81,Kanye West,Gold Digger
81,Yelawolf,Daddy's Lambo
81,Eminem,The Real Slim Shady
83,Jimmy Buffett,Margaritaville
83,Jimmy Buffett,Cheeseburger In Paradise
83,Jimmy Buffett,Son Of A Son Of A Sailor
83,Jimmy Buffett,A Pirate Looks At Forty
83,Kenny Chesney,American Kids
83,Zac Brown Band,Knee Deep (feat. Jimmy Buffett)
83,Zac Brown Band,Toes
83,Bob Marley & The Wailers,"No Woman, No Cry - Live At The Lyceum, London/1975"
83,Bob Marley & The Wailers,Is This Love
83,Bob Marley & The Wailers,Could You Be Loved
83,Bob Marley & The Wailers,Three Little Birds
83,Bob Marley & The Wailers,Buffalo Soldier
83,Bob Marley & The Wailers,Jamming
83,Jack Johnson,Banana Pancakes
83,Jack Johnson,Better Together
83,Jack Johnson,"Sitting, Waiting, Wishing"
83,Sublime,Santeria
83,Sublime,What I Got
83,Sublime,Caress Me Down
83,Sublime,Smoke Two Joints
83,blink-182,All The Small Things
83,blink-182,What's My Age Again?
83,Damian Marley,Welcome To Jamrock
83,Willie Nelson,Always On My Mind
84,Tech N9ne,The Beast
84,Tech N9ne,Am I A Psycho
84,Fabolous,My Time
84,D12,Fight Music
84,50 Cent,If I Can't
84,Childish Gambino,Redbone
84,Guns N' Roses,Welcome To The Jungle
84,Survivor,Eye of the Tiger
84,J. Cole,No Role Modelz
84,DMX,Where The Hood At
84,The Game,The Game & Skrillex: El Chapo
85,G-Eazy,"Me, Myself & I"
85,Coldplay,A Sky Full of Stars
85,Coldplay,Paradise
85,Imagine Dragons,Demons
85,Imagine Dragons,Radioactive
85,Sia,Chandelier
85,Eminem,Love The Way You Lie
85,Coldplay,Fix You
85,OneRepublic,Counting Stars
85,Avicii,Levels - Radio Edit
85,Twenty One Pilots,Heathens
85,Alessia Cara,Scars To Your Beautiful
85,Rihanna,We Found Love
85,Avicii,Hey Brother
85,Alesso,Heroes (we could be)
85,The Weeknd,Starboy
85,Flo Rida,Whistle
85,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz)
85,Johnny Cash,Hurt
85,The Chainsmokers,Something Just Like This
85,Ed Sheeran,Shape of You
85,Twenty One Pilots,Ride
85,James Arthur,Say You Won't Let Go
85,Avicii,The Nights
85,Ajay-Atul,Abhi Mujh Mein Kahin
85,Sia,Cheap Thrills
85,Luis Fonsi,Despacito - Remix
85,Kendrick Lamar,HUMBLE.
85,Justin Timberlake,What Goes Around.../...Comes Around (Interlude)
85,Lil Wayne,Mirror
85,Imagine Dragons,Thunder
86,Disclosure,Latch
86,Disclosure,Latch
86,Disclosure,Latch
86,Disclosure,Latch
86,Disclosure,Latch
86,Disclosure,Latch
86,Disclosure,You & Me - Flume Remix
86,Lloyd,You
86,ScHoolboy Q,Studio
86,Trey Songz,Slow Motion
87,Of Monsters and Men,Crystals
87,Of Monsters and Men,Human
87,Vance Joy,Georgia
87,Kodaline,All I Want
88,EXO,Monster
88,EXO,CALL ME BABY
88,EXO,Lotto
88,BLACKPINK,As If It's Your Last
88,SEVENTEEN,VERY NICE
88,BLACKPINK,BOOMBAYAH
89,Marvin Gaye,Sexual Healing
89,Cyndi Lauper,Girls Just Want to Have Fun
89,Europe,Carrie
89,Michael Bolton,How Am I Supposed to Live Without You
89,The Outfield,Your Love
89,Men At Work,Who Can It Be Now?
89,Guns N' Roses,Sweet Child O' Mine
89,Blondie,Call Me
89,Don Henley,The Boys Of Summer
89,John Mellencamp,Jack & Diane
89,Tom Petty,Free Fallin'
89,Crowded House,Don't Dream It's Over
89,Heart,Alone
89,Bon Jovi,Wanted Dead Or Alive
89,Journey,Don't Stop Believin'
89,Kool & The Gang,Celebration
89,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me)
89,Michael Jackson,Billie Jean
89,Men At Work,Down Under
89,Cyndi Lauper,Time After Time
89,"Earth, Wind & Fire",Let's Groove
89,Billy Joel,Uptown Girl
89,Diana Ross,Upside Down
89,Elton John,I'm Still Standing
89,George Michael,Faith - Remastered
89,Queen,Another One Bites The Dust - Remastered 2011
89,Michael Jackson,Billie Jean
90,Waylon Jennings,Are You Sure Hank Done It This Way
90,Johnny Cash,(Ghost) Riders in the Sky
90,Bob Dylan,Girl from the North Country
90,Willie Nelson,Highwayman
90,Jimmy Buffett,Come Monday
90,Jimmy Buffett,Son Of A Son Of A Sailor
90,Jimmy Buffett,"Changes In Latitudes, Changes In Attitudes"
91,Robin Thicke,Blurred Lines
91,Too $hort,Blow the Whistle
91,Dwele,Open Your Eyes
91,Blackstreet,Before I Let You Go
91,R. Kelly,Ignition - Remix
91,Erykah Badu,On & On
91,R. Kelly,Bump n' Grind
91,Jeremih,Planez
91,Trey Songz,Slow Motion
92,Tom Petty,Free Fallin'
92,Tom Petty,You Don't Know How It Feels
92,Tom Petty,I Won't Back Down
92,Tom Petty,Runnin' Down A Dream
92,Tom Petty and the Heartbreakers,Refugee
92,Tom Petty and the Heartbreakers,Don't Come Around Here No More
93,Justin Bieber,Sorry
93,Justin Bieber,Love Yourself
93,Ed Sheeran,Photograph
93,Andy Grammer,Fine By Me
93,George Ezra,Budapest
93,Darius Rucker,Wagon Wheel
93,Sam Hunt,House Party
93,OneRepublic,Counting Stars
93,Jess Glynne,Hold My Hand
93,Twenty One Pilots,Stressed Out
93,Sam Hunt,Take Your Time
93,Andy Grammer,Keep Your Head Up
93,Charlie Puth,One Call Away
93,X Ambassadors,Renegades
93,Shawn Mendes,Stitches
93,WALK THE MOON,Shut Up and Dance
93,Carly Rae Jepsen,I Really Like You
93,Twenty One Pilots,Ride
93,Lukas Graham,7 Years
93,Flo Rida,My House
93,Sam Hunt,Break Up In A Small Town
93,Sam Hunt,Make You Miss Me
93,Mike Posner,I Took A Pill In Ibiza - Seeb Remix
93,The Chainsmokers,Closer
93,DJ Snake,Let Me Love You
93,Alessia Cara,Scars To Your Beautiful
93,Steve Aoki,Just Hold On
93,The Fray,How to Save a Life
93,Sara Bareilles,Love Song
93,Jason Mraz,I'm Yours
93,Adele,Someone Like You
93,The Lumineers,Ho Hey
93,John Mayer,Slow Dancing in a Burning Room
93,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez)
93,Train,"Hey, Soul Sister"
93,Bruno Mars,When I Was Your Man
93,Matchbox Twenty,Push
93,One Direction,Best Song Ever
93,Carly Rae Jepsen,Call Me Maybe
93,Lukas Graham,7 Years
93,Jason Mraz,I Won't Give Up
93,Julia Michaels,Issues
93,Ed Sheeran,Shape of You
93,The Chainsmokers,Paris
93,The Weeknd,Starboy
93,Smash Mouth,All Star
93,Journey,Don't Stop Believin'
93,Coldplay,Viva La Vida
93,Oasis,Wonderwall - Remastered
93,Maroon 5,Payphone
93,Foster The People,Pumped Up Kicks
93,The Chainsmokers,Something Just Like This
93,James Arthur,Say You Won't Let Go
94,James Bay,Let It Go
94,The Script,Breakeven
94,Lukas Graham,7 Years
94,Coldplay,The Scientist
94,The Fray,How to Save a Life
94,ZAYN,fOoL fOr YoU
94,One Direction,18
94,G-Eazy,"Me, Myself & I"
94,Neil Diamond,Sweet Caroline
94,Christina Aguilera,Beautiful
94,Jason Mraz,I Won't Give Up
94,Destiny's Child,Say My Name
94,Colbie Caillat,Try
94,Jeremih,oui
94,Coldplay,Fix You
94,Snow Patrol,Chasing Cars
94,Electric Light Orchestra,Telephone Line
94,Troye Sivan,YOUTH
94,The Script,The Man Who Can't Be Moved
94,Twenty One Pilots,Ride
94,Coldplay,Yellow
94,The Fray,Over My Head (Cable Car)
94,U2,Beautiful Day
94,Fergie,Big Girls Don't Cry (Personal)
94,Twenty One Pilots,Stressed Out
94,OneRepublic,Apologize
94,Jason Mraz,Love Someone
94,John Mayer,XO
94,Sara Bareilles,Gravity
94,Billy Joel,Piano Man
94,Billy Joel,Vienna
94,Bill Withers,Lovely Day
94,Florida Georgia Line,May We All
94,The Lumineers,Ophelia
94,Jack Johnson,Banana Pancakes
94,Kodaline,All I Want
94,The Lumineers,Sleep On The Floor
94,The Lumineers,Stubborn Love
94,Jack Johnson,I Got You
94,Lifehouse,You And Me
94,Adele,Make You Feel My Love
94,The Paper Kites,Bloom - Bonus Track
94,Miley Cyrus,Malibu
95,Disclosure,Latch
95,Ludacris,Blueberry Yum Yum
95,Damian Marley,Welcome To Jamrock
95,Nelly,Air Force Ones
95,YG,Who Do You Love?
95,Bas,Night Job
95,Mac Miller,Weekend (feat. Miguel)
95,Russ,What They Want
95,Fat Joe,All The Way Up (Remix)
95,Sublime,What I Got
95,Kanye West,Father Stretch My Hands Pt. 1
95,ScHoolboy Q,THat Part
95,Beastie Boys,Paul Revere
95,Beastie Boys,Fight For Your Right
95,Beastie Boys,No Sleep Till Brooklyn
95,Jay Rock,Vice City (feat. Black Hippy)
95,Rihanna,Needed Me
95,Calvin Harris,This Is What You Came For
95,The Chainsmokers,Don't Let Me Down
95,Joey Bada$$,DEVASTATED
95,Zac Brown Band,Colder Weather
95,Zac Brown Band,Chicken Fried
95,Zac Brown Band,Knee Deep (feat. Jimmy Buffett)
95,Zac Brown Band,Toes
95,Rae Sremmurd,Black Beatles
95,Meek Mill,Litty (feat. Tory Lanez)
95,A Boogie Wit da Hoodie,Jungle
95,A Boogie Wit da Hoodie,My Shit
95,Travis Scott,goosebumps
95,Busta Rhymes,Break Ya Neck
95,Mobb Deep,"Shook Ones, Pt. II"
95,Bruno Mars,24K Magic
95,Kendrick Lamar,HUMBLE.
95,Logic,Everybody
96,Mariah Carey,All I Want for Christmas Is You
96,Pentatonix,"Mary, Did You Know?"
96,Justin Bieber,Mistletoe
96,Pentatonix,That's Christmas to Me
97,Lana Del Rey,Summertime Sadness
97,The Black Keys,Lonely Boy
97,fun.,Why Am I the One
97,Gotye,Somebody That I Used To Know
97,Gotye,Smoke And Mirrors
97,Keane,Everybody's Changing
97,Of Monsters and Men,Little Talks
97,Of Monsters and Men,Dirty Paws
97,Of Monsters and Men,King And Lionheart
97,Of Monsters and Men,Mountain Sound
97,Of Monsters and Men,Little Talks
97,Of Monsters and Men,Love Love Love
98,Dave Matthews Band,Satellite
98,Dave Matthews Band,You & Me
98,Dave Matthews Band,Grey Street
98,Dave Matthews Band,Where Are You Going
98,Dave Matthews Band,#41
98,Dave Matthews Band,Ants Marching
98,Dave Matthews Band,What Would You Say
98,Dave Matthews Band,Crash into Me
98,Dave Matthews Band,The Space Between
98,Dave Matthews Band,Grey Street
98,Dave Matthews Band,What Would You Say
98,Dave Matthews Band,Satellite
98,Dave Matthews Band,Ants Marching
99,Iggy Pop,The Passenger
99,Marvin Gaye,I Heard It Through The Grapevine
99,J.J. Cale,Cocaine
99,Kool & The Gang,Jungle Boogie
99,Al Green,Let's Stay Together
99,Chuck Berry,You Never Can Tell
101,Jason Mraz,Lucky
101,Jason Mraz,I'm Yours
102,Lil Uzi Vert,Erase Your Social
102,Lil Uzi Vert,Money Longer
102,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder)
102,Lil Uzi Vert,Neon Guts (feat. Pharrell Williams)
103,Calle 13,Muerte En Hawaii
103,Calle 13,Atrévete-Te-Te
103,Plan B,Fanática Sensual
103,Don Omar,Dile
103,Don Omar,Dale Don Dale
103,Maná,En El Muelle De San Blas
103,Cultura Profética,Ilegal
103,Cultura Profética,Rimas Pa' Seducir
103,Calle 13,La Vuelta Al Mundo
103,Carlos Vives,Volví a Nacer
103,Bacilos,Caraluna
103,Bacilos,Mi primer millon
103,Marc Anthony,Flor Pálida
103,Marc Anthony,Valió la Pena - Salsa Version
103,Marc Anthony,Tu Amor Me Hace Bien - Salsa Version
103,Gilberto Santa Rosa,Conteo Regresivo - Salsa Version
103,Gilberto Santa Rosa,La Agarro Bajando
103,Gilberto Santa Rosa,Conciencia
103,Gilberto Santa Rosa,Que Alguien Me Diga
103,Eddie Santiago,Que Locura Enamorarme De Ti
103,Eddie Santiago,Lluvia
103,Eros Ramazzotti,La Cosa Mas Bella
103,Eros Ramazzotti,Otra Como Tu
103,Don Omar,Bandoleros
103,Damian Marley,Welcome To Jamrock
103,Damian Marley,Road To Zion
103,Frankie Ruiz,Desnúdate Mujer
103,Frankie Ruiz,La Cura
103,Frankie Ruiz,Tú Me Vuelves Loco
103,Nicky Jam,Hasta el Amanecer
103,Maluma,Borro Cassette
103,Enrique Iglesias,Bailando - Spanish Version
103,Yandel,Encantadora
103,J Balvin,Si Tu Novio Te Deja Sola
103,Disclosure,Latch
103,Maluma,Felices los 4
103,Cosculluela,Guaya
103,Cosculluela,Manicomio
103,Cosculluela,23
103,Plan B,Si No Le Contesto
104,Vance Joy,Riptide
104,Hozier,Someone New
104,Hozier,Work Song
104,Hozier,Like Real People Do
104,Hozier,Cherry Wine - Live
104,Lorde,Ribs
104,Brandi Carlile,The Story
104,Arctic Monkeys,Arabella
104,Arctic Monkeys,R U Mine?
104,Arctic Monkeys,Knee Socks
104,Of Monsters and Men,Crystals
104,Melanie Martinez,Pity Party
104,Ruth B.,Lost Boy
104,Lukas Graham,7 Years
105,Alessia Cara,Wild Things
105,Ed Sheeran,Photograph
105,Jason Mraz,I Won't Give Up
105,Savage Garden,I Knew I Loved You
105,Backstreet Boys,Quit Playing Games (With My Heart)
105,Backstreet Boys,I Want It That Way
105,Backstreet Boys,As Long as You Love Me
105,Alicia Keys,If I Ain't Got You
105,Ciara,Body Party
105,Wiz Khalifa,No Sleep
105,Nick Jonas,Close
105,Third Eye Blind,Semi-Charmed Life
105,Smash Mouth,All Star
105,Disclosure,Latch
105,Pitbull,Time of Our Lives
105,Natasha Bedingfield,Unwritten
105,Fall Out Boy,"Sugar, We're Goin Down"
105,Bon Jovi,Livin' On A Prayer
105,blink-182,All The Small Things
105,The Goo Goo Dolls,Iris
105,John Mayer,Your Body Is a Wonderland
105,Nelly Furtado,I'm Like A Bird
105,John Mayer,Slow Dancing in a Burning Room
105,Mario,Let Me Love You
105,Mario,Just a Friend 2002 - Radio Edit
105,Mario,I Choose You
105,Shaggy,Angel
105,Shaggy,It Wasn't Me
105,Missy Elliott,Work It
105,Eve,Let Me Blow Ya Mind
105,Nelly,Hot In Herre
105,50 Cent,P.I.M.P.
105,R. Kelly,Ignition - Remix
105,Jimmy Eat World,The Middle
105,Natasha Bedingfield,Unwritten
105,T.I.,Whatever You Like
105,Tove Lo,Talking Body
105,Nelly,Dilemma
105,Akon,Don't Matter
105,50 Cent,21 Questions
105,Trey Songz,Neighbors Know My Name
105,Twista,Slow Jamz
105,Ginuwine,Pony
105,Sean Paul,Get Busy
106,M.I.A.,Paper Planes
106,Robin Thicke,Blurred Lines
106,Prince,Let's Go Crazy
106,Andy Grammer,Keep Your Head Up
106,Missy Elliott,Get Ur Freak On
106,Will Smith,Gettin' Jiggy Wit It
106,Nelly,Hot In Herre
106,Daft Punk,One More Time
106,Janet Jackson,When I Think Of You
106,Janet Jackson,All For You
106,Armin van Buuren,This Is What It Feels Like
106,Estelle,American Boy
